Run_Name,Ratio,Time_File,Wavelength_File,Time_MSE,Wavelength_MSE,Region_AUC_Error,Tau_Avg_Error,Combined_Score,FL,ISC,CT,RP,coupling,energy
Run_FL16_ISC5_CT0.8_RP2_coupling_300_CT_energy_14580,Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct,time_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,wavelength_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,0.012580257045291943,0.07023546273921345,15.294020110258145,0.15334524512909606,6.572519289465733,16,5,0.8,2.0,300,14580
Run_FL16_ISC5_CT1_RP3_coupling_250_CT_energy_14580,Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct,time_resolved_Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct_start_time_0.0.npy,wavelength_resolved_Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct_start_time_0.0.npy,0.01296945427237659,0.04937550455710857,12.77093066183399,0.19047581509032963,6.5891838861095,16,5,1.0,3.0,250,14580
Run_FL16_ISC5_CT0.2_RP0.6_coupling_300_CT_energy_14580,Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct,time_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,wavelength_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,0.012723678048519177,0.07044825193979788,15.316672756448243,0.11763620108579421,6.590360577719599,16,5,0.2,0.6,300,14580
Run_FL16_ISC5_CT0.6_RP2_coupling_250_CT_energy_14580,Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct,time_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,wavelength_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,0.01305020843386542,0.04944150550446737,12.779254105757616,0.16658642529600612,6.602414798517811,16,5,0.6,2.0,250,14580
Run_FL16_ISC3_CT0.4_RP0.4_coupling_150_CT_energy_14580,Monomer_40pct_CT_0pct_RP1_0pct_CTRP1_60pct,time_resolved_Monomer_40pct_CT_0pct_RP1_0pct_CTRP1_60pct_start_time_0.0.npy,wavelength_resolved_Monomer_40pct_CT_0pct_RP1_0pct_CTRP1_60pct_start_time_0.0.npy,0.046920325851232424,0.014879521190043576,6.7390496648854965,0.519084831423384,6.687252754691819,16,3,0.4,0.4,150,14580
Run_FL16_ISC5_CT0.4_RP1_coupling_300_CT_energy_14580,Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct,time_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,wavelength_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,0.013724267134440702,0.07025480156144417,15.296220186137134,0.12713876627413767,6.712674117313554,16,5,0.4,1.0,300,14580
Run_FL16_ISC3_CT3_RP0.2_coupling_150_CT_energy_14580,Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct,time_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,wavelength_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,0.11143600215376262,0.013998050641047474,6.283221438163106,0.7825686921214124,6.745518373571134,16,3,3.0,0.2,150,14580
Run_FL16_ISC5_CT1_RP2_coupling_300_CT_energy_14580,Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct,time_resolved_Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct_start_time_0.0.npy,wavelength_resolved_Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct_start_time_0.0.npy,0.01412942210478502,0.0699770051759402,15.266653695433257,0.17310994030464025,6.761187969874777,16,5,1.0,2.0,300,14580
Run_FL16_ISC3_CT0.4_RP0.2_coupling_150_CT_energy_14580,Monomer_40pct_CT_0pct_RP1_0pct_CTRP1_60pct,time_resolved_Monomer_40pct_CT_0pct_RP1_0pct_CTRP1_60pct_start_time_0.0.npy,wavelength_resolved_Monomer_40pct_CT_0pct_RP1_0pct_CTRP1_60pct_start_time_0.0.npy,0.062154606583856034,0.014358385811243008,6.618332724915091,0.5199901942654219,6.788361239969991,16,3,0.4,0.2,150,14580
Run_FL16_ISC3_CT8_RP0.4_coupling_150_CT_energy_14580,Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct,time_resolved_Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct_start_time_0.0.npy,wavelength_resolved_Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct_start_time_0.0.npy,0.10526999481467536,0.014398801920752217,6.379264384329068,0.885396898876997,6.793139994253316,16,3,8.0,0.4,150,14580
Run_FL16_ISC5_CT3_RP0.2_coupling_150_CT_energy_14580,Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct,time_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,wavelength_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,0.10988405131847948,0.014504142933354775,6.407853876397863,0.7386079602883362,6.805570611133884,16,5,3.0,0.2,150,14580
Run_FL16_ISC5_CT0.8_RP2_coupling_250_CT_energy_14580,Monomer_30pct_CT_0pct_RP1_0pct_CTRP1_70pct,time_resolved_Monomer_30pct_CT_0pct_RP1_0pct_CTRP1_70pct_start_time_0.0.npy,wavelength_resolved_Monomer_30pct_CT_0pct_RP1_0pct_CTRP1_70pct_start_time_0.0.npy,0.014837161327591136,0.049260294047097336,12.75662036353373,0.18365997488679361,6.805921042768958,16,5,0.8,2.0,250,14580
Run_FL16_ISC5_CT0.2_RP0.6_coupling_250_CT_energy_14580,Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct,time_resolved_Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct_start_time_0.0.npy,wavelength_resolved_Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct_start_time_0.0.npy,0.014929624850591372,0.04940597016499147,12.775048857470436,0.14799130027775886,6.824292303575886,16,5,0.2,0.6,250,14580
Run_FL16_ISC5_CT2_RP3_coupling_300_CT_energy_14580,Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct,time_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,wavelength_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,0.014695353367351217,0.06959981737232471,15.226310414459668,0.2495078610550357,6.828043658594732,16,5,2.0,3.0,300,14580
Run_FL16_ISC5_CT8_RP0.4_coupling_150_CT_energy_14580,Monomer_30pct_CT_0pct_RP1_0pct_CTRP1_70pct,time_resolved_Monomer_30pct_CT_0pct_RP1_0pct_CTRP1_70pct_start_time_0.0.npy,wavelength_resolved_Monomer_30pct_CT_0pct_RP1_0pct_CTRP1_70pct_start_time_0.0.npy,0.10284871317284094,0.015019680810881713,6.529316684884994,0.8719109571541873,6.865900822885415,16,5,8.0,0.4,150,14580
Run_FL16_ISC5_CT0.4_RP1_coupling_250_CT_energy_14580,Monomer_30pct_CT_0pct_RP1_0pct_CTRP1_70pct,time_resolved_Monomer_30pct_CT_0pct_RP1_0pct_CTRP1_70pct_start_time_0.0.npy,wavelength_resolved_Monomer_30pct_CT_0pct_RP1_0pct_CTRP1_70pct_start_time_0.0.npy,0.015993896873213436,0.049272789861361486,12.75834812118065,0.157529444634346,6.938914787827487,16,5,0.4,1.0,250,14580
Run_FL16_ISC3_CT2_RP0.2_coupling_150_CT_energy_14580,Monomer_40pct_CT_0pct_RP1_0pct_CTRP1_60pct,time_resolved_Monomer_40pct_CT_0pct_RP1_0pct_CTRP1_60pct_start_time_0.0.npy,wavelength_resolved_Monomer_40pct_CT_0pct_RP1_0pct_CTRP1_60pct_start_time_0.0.npy,0.10566287933012267,0.015840450162859412,6.716333356673798,0.7057394268822939,6.960300699283137,16,3,2.0,0.2,150,14580
Run_FL16_ISC3_CT0.2_RP3_coupling_300_CT_energy_14580,Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct,time_resolved_Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct_start_time_0.0.npy,wavelength_resolved_Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct_start_time_0.0.npy,0.015960685957846457,0.05311870677491398,13.540842590935611,0.41220220302841615,6.973967233270349,16,3,0.2,3.0,300,14580
Run_FL16_ISC5_CT1_RP2_coupling_250_CT_energy_14580,Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct,time_resolved_Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct_start_time_0.0.npy,wavelength_resolved_Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct_start_time_0.0.npy,0.016459119822812455,0.04908209174471863,12.734239171560302,0.2036348169314952,6.980797041589603,16,5,1.0,2.0,250,14580
Run_FL16_ISC5_CT0.4_RP0.8_coupling_300_CT_energy_14580,Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct,time_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,wavelength_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,0.016117512968174902,0.0699997847972139,15.269337470313037,0.1281309084224826,6.991732724172923,16,5,0.4,0.8,300,14580
Run_FL16_ISC3_CT8_RP0.2_coupling_200_CT_energy_14580,Monomer_40pct_CT_0pct_RP1_0pct_CTRP1_60pct,time_resolved_Monomer_40pct_CT_0pct_RP1_0pct_CTRP1_60pct_start_time_0.0.npy,wavelength_resolved_Monomer_40pct_CT_0pct_RP1_0pct_CTRP1_60pct_start_time_0.0.npy,0.11679390047262599,0.01612564204515069,7.0830752469377405,0.8900226202971343,6.992651752389698,16,3,8.0,0.2,200,14580
Run_FL16_ISC5_CT2_RP0.2_coupling_150_CT_energy_14580,Monomer_40pct_CT_0pct_RP1_0pct_CTRP1_60pct,time_resolved_Monomer_40pct_CT_0pct_RP1_0pct_CTRP1_60pct_start_time_0.0.npy,wavelength_resolved_Monomer_40pct_CT_0pct_RP1_0pct_CTRP1_60pct_start_time_0.0.npy,0.10356870073146411,0.01640039606535368,6.845047849333996,0.6140539202761324,7.023608692085612,16,5,2.0,0.2,150,14580
Run_FL16_ISC3_CT0.2_RP2_coupling_300_CT_energy_14580,Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct,time_resolved_Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct_start_time_0.0.npy,wavelength_resolved_Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct_start_time_0.0.npy,0.01646753408510862,0.05307788830447043,13.535764987396307,0.4120185463693379,7.031142488815442,16,3,0.2,2.0,300,14580
Run_FL16_ISC5_CT2_RP3_coupling_250_CT_energy_14580,Monomer_30pct_CT_0pct_RP1_0pct_CTRP1_70pct,time_resolved_Monomer_30pct_CT_0pct_RP1_0pct_CTRP1_70pct_start_time_0.0.npy,wavelength_resolved_Monomer_30pct_CT_0pct_RP1_0pct_CTRP1_70pct_start_time_0.0.npy,0.017078622773201102,0.04882354389920738,12.701367025830082,0.2779506818845895,7.035181027582543,16,5,2.0,3.0,250,14580
Run_FL16_ISC3_CT8_RP0.6_coupling_150_CT_energy_14580,Monomer_40pct_CT_0pct_RP1_0pct_CTRP1_60pct,time_resolved_Monomer_40pct_CT_0pct_RP1_0pct_CTRP1_60pct_start_time_0.0.npy,wavelength_resolved_Monomer_40pct_CT_0pct_RP1_0pct_CTRP1_60pct_start_time_0.0.npy,0.09476018741740215,0.016539207233101493,6.871097294083118,0.875758217878628,7.039172030896099,16,3,8.0,0.6,150,14580
Run_FL16_ISC5_CT8_RP0.2_coupling_200_CT_energy_14580,Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct,time_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,wavelength_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,0.115757454632436,0.01670200847112537,7.2180803919778755,0.8823132047243651,7.057360626937351,16,5,8.0,0.2,200,14580
Run_FL16_ISC5_CT0.2_RP0.4_coupling_300_CT_energy_14580,Monomer_40pct_CT_0pct_RP1_0pct_CTRP1_60pct,time_resolved_Monomer_40pct_CT_0pct_RP1_0pct_CTRP1_60pct_start_time_0.0.npy,wavelength_resolved_Monomer_40pct_CT_0pct_RP1_0pct_CTRP1_60pct_start_time_0.0.npy,0.01694722869341306,0.07003273505459573,15.273006325768744,0.11744667531900403,7.084628045389637,16,5,0.2,0.4,300,14580
Run_FL16_ISC5_CT8_RP0.6_coupling_150_CT_energy_14580,Monomer_40pct_CT_0pct_RP1_0pct_CTRP1_60pct,time_resolved_Monomer_40pct_CT_0pct_RP1_0pct_CTRP1_60pct_start_time_0.0.npy,wavelength_resolved_Monomer_40pct_CT_0pct_RP1_0pct_CTRP1_60pct_start_time_0.0.npy,0.09074140381685587,0.017287657969041834,7.038313361553936,0.8494961081676468,7.122230391913867,16,5,8.0,0.6,150,14580
Run_FL16_ISC5_CT3_RP3_coupling_300_CT_energy_14580,Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct,time_resolved_Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct_start_time_0.0.npy,wavelength_resolved_Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct_start_time_0.0.npy,0.017472778441584774,0.06895313674174607,15.156932454288887,0.324401514837931,7.142557815629278,16,5,3.0,3.0,300,14580
Run_FL16_ISC3_CT3_RP0.4_coupling_150_CT_energy_14580,Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct,time_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,wavelength_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,0.0940688340695084,0.01755216023921803,7.091456678378555,0.765333431388539,7.151248962365129,16,3,3.0,0.4,150,14580
Run_FL16_ISC5_CT0.6_RP1_coupling_300_CT_energy_14580,Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct,time_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,wavelength_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,0.017627038061324585,0.0697305599768937,15.240714033335196,0.14466324879615453,7.159433104057095,16,5,0.6,1.0,300,14580
Run_FL16_ISC3_CT8_RP0.8_coupling_150_CT_energy_14580,Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct,time_resolved_Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct_start_time_0.0.npy,wavelength_resolved_Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct_start_time_0.0.npy,0.08692684600239244,0.017785905975018033,7.140119101613662,0.8478929692434473,7.176753111546267,16,3,8.0,0.8,150,14580
Run_FL16_ISC5_CT0.4_RP0.8_coupling_250_CT_energy_14580,Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct,time_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,wavelength_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,0.018465125165639203,0.04909636910737575,12.736312931279981,0.15863621736877603,7.1999684432936695,16,5,0.4,0.8,250,14580
Run_FL16_ISC3_CT0.2_RP1_coupling_300_CT_energy_14580,Monomer_30pct_CT_0pct_RP1_0pct_CTRP1_70pct,time_resolved_Monomer_30pct_CT_0pct_RP1_0pct_CTRP1_70pct_start_time_0.0.npy,wavelength_resolved_Monomer_30pct_CT_0pct_RP1_0pct_CTRP1_70pct_start_time_0.0.npy,0.018125762705740168,0.052949825519838734,13.519813050297108,0.41175941537488203,7.213606050939437,16,3,0.2,1.0,300,14580
Run_FL16_ISC5_CT3_RP0.4_coupling_150_CT_energy_14580,Monomer_30pct_CT_0pct_RP1_0pct_CTRP1_70pct,time_resolved_Monomer_30pct_CT_0pct_RP1_0pct_CTRP1_70pct_start_time_0.0.npy,wavelength_resolved_Monomer_30pct_CT_0pct_RP1_0pct_CTRP1_70pct_start_time_0.0.npy,0.090250011914743,0.01825204483221114,7.243146613163805,0.7109028958216288,7.227231840981689,16,5,3.0,0.4,150,14580
Run_FL16_ISC3_CT0.8_RP0.2_coupling_150_CT_energy_14580,Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct,time_resolved_Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct_start_time_0.0.npy,wavelength_resolved_Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct_start_time_0.0.npy,0.08634767267704531,0.018392652648749896,7.1750294542707955,0.5825466826972584,7.242360845879433,16,3,0.8,0.2,150,14580
Run_FL16_ISC3_CT1_RP0.2_coupling_150_CT_energy_14580,Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct,time_resolved_Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct_start_time_0.0.npy,wavelength_resolved_Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct_start_time_0.0.npy,0.09243038995917069,0.018601975075907457,7.312509114516758,0.6089479435007342,7.264801422220999,16,3,1.0,0.2,150,14580
Run_FL16_ISC3_CT8_RP1_coupling_150_CT_energy_14580,Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct,time_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,wavelength_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,0.0808736341932426,0.01860271822106636,7.310139858041659,0.8242008629402809,7.264880918731645,16,3,8.0,1.0,150,14580
