Run_Name,Ratio,Time_File,Wavelength_File,Time_MSE,Wavelength_MSE,Region_AUC_Error,Tau_Avg_Error,Combined_Score,FL,ISC,RP,coupling,energy
Run_FL16_ISC5_RP0.8_coupling_150_CT_energy_14580,Monomer_70pct_CT_0pct_RP1_30pct_CTRP1_0pct,time_resolved_Monomer_70pct_CT_0pct_RP1_30pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_70pct_CT_0pct_RP1_30pct_CTRP1_0pct_start_time_0.0.npy,0.0004003554801596341,0.0027984629446928663,0.4604155476300699,0.0007236419867702652,0.1444863988551486,16,5,0.8,150,14580
Run_FL16_ISC5_RP0.6_coupling_50_CT_energy_14580,Monomer_70pct_CT_0pct_RP1_30pct_CTRP1_0pct,time_resolved_Monomer_70pct_CT_0pct_RP1_30pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_70pct_CT_0pct_RP1_30pct_CTRP1_0pct_start_time_0.0.npy,0.0001819194135598516,0.00291319026020706,0.6330799522942593,0.004738117166353157,0.14594029607896572,16,5,0.6,50,14580
Run_FL16_ISC5_RP0.8_coupling_250_CT_energy_14580,Monomer_70pct_CT_0pct_RP1_30pct_CTRP1_0pct,time_resolved_Monomer_70pct_CT_0pct_RP1_30pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_70pct_CT_0pct_RP1_30pct_CTRP1_0pct_start_time_0.0.npy,0.0004375888990233412,0.002743274123471185,0.3379396794192579,0.0019526947717334363,0.1463494227981697,16,5,0.8,250,14580
Run_FL16_ISC5_RP0.4_coupling_100_CT_energy_14580,Monomer_70pct_CT_0pct_RP1_30pct_CTRP1_0pct,time_resolved_Monomer_70pct_CT_0pct_RP1_30pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_70pct_CT_0pct_RP1_30pct_CTRP1_0pct_start_time_0.0.npy,8.12819981507388e-05,0.002891523828577391,0.6042695439970224,0.008365344325057967,0.14773667222646444,16,5,0.4,100,14580
Run_FL16_ISC5_RP0.6_coupling_150_CT_energy_14580,Monomer_70pct_CT_0pct_RP1_30pct_CTRP1_0pct,time_resolved_Monomer_70pct_CT_0pct_RP1_30pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_70pct_CT_0pct_RP1_30pct_CTRP1_0pct_start_time_0.0.npy,0.00024001215720035495,0.0028284927301483213,0.5082786293294416,0.0055576131045667115,0.14785765140159618,16,5,0.6,150,14580
Run_FL16_ISC5_RP1_coupling_300_CT_energy_14580,Monomer_70pct_CT_0pct_RP1_30pct_CTRP1_0pct,time_resolved_Monomer_70pct_CT_0pct_RP1_30pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_70pct_CT_0pct_RP1_30pct_CTRP1_0pct_start_time_0.0.npy,0.000578298487540686,0.0026899789383956403,0.2114407070928222,0.0019198905906203509,0.14804296936681258,16,5,1.0,300,14580
Run_FL16_ISC5_RP0.8_coupling_300_CT_energy_14580,Monomer_70pct_CT_0pct_RP1_30pct_CTRP1_0pct,time_resolved_Monomer_70pct_CT_0pct_RP1_30pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_70pct_CT_0pct_RP1_30pct_CTRP1_0pct_start_time_0.0.npy,0.0004124272991424425,0.002723056966005875,0.28742045424272894,0.0051567012181914385,0.14988205400509488,16,5,0.8,300,14580
Run_FL16_ISC5_RP3_coupling_100_CT_energy_14580,Monomer_60pct_CT_0pct_RP1_40pct_CTRP1_0pct,time_resolved_Monomer_60pct_CT_0pct_RP1_40pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_0pct_RP1_40pct_CTRP1_0pct_start_time_0.0.npy,0.0003221426663278452,0.002629125551903735,0.15816885837867722,0.028089733983562685,0.15054888225592122,16,5,3.0,100,14580
Run_FL16_ISC5_RP0.8_coupling_50_CT_energy_14580,Monomer_70pct_CT_0pct_RP1_30pct_CTRP1_0pct,time_resolved_Monomer_70pct_CT_0pct_RP1_30pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_70pct_CT_0pct_RP1_30pct_CTRP1_0pct_start_time_0.0.npy,0.0002638654318097204,0.0029021602320913123,0.6182176934063078,0.007385138686186599,0.15089737183178098,16,5,0.8,50,14580
Run_FL16_ISC5_RP1_coupling_100_CT_energy_14580,Monomer_70pct_CT_0pct_RP1_30pct_CTRP1_0pct,time_resolved_Monomer_70pct_CT_0pct_RP1_30pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_70pct_CT_0pct_RP1_30pct_CTRP1_0pct_start_time_0.0.npy,0.00045880386586163167,0.0028237183545021536,0.5070197481386639,0.005246019337762254,0.15114597757468243,16,5,1.0,100,14580
