660.0467864,0.060745848
660.9843944,0.088488878
661.9243884,0.120311766
662.8602179,0.145013448
663.4911317,0.173498271
664.1212647,0.200647867
664.7519183,0.228687615
665.3828321,0.257172437
666.0133121,0.284915468
666.8361202,0.326426162
666.8480523,0.306779661
666.8698583,0.344067797
667.5977977,0.368441276
668.2290586,0.397519532
668.5519768,0.42452077
669.1828907,0.453005593
669.8130237,0.480155189
670.4439375,0.508640012
671.077411,0.538983051
671.677074,0.56440678
672.2787194,0.593220339
672.8813559,0.623728814
672.8972148,0.650847458
674.4355086,0.716846262
674.6233698,0.677959393
675.2879374,0.738983051
676.4714045,0.762711864
678.2386758,0.784745763
680.7265663,0.76070102
681.9385941,0.732512915
682.8433204,0.704028092
683.7459644,0.671982667
684.3437362,0.643794561
684.9435902,0.619167058
685.5420561,0.59216582
686.1403484,0.564867865
686.7379466,0.536383042
687.3357184,0.508194937
687.9315815,0.476742945
688.5293532,0.448554839
689.1288602,0.423333903
689.7252438,0.392772062
690.3252713,0.368441276
690.921655,0.337879435
691.5220295,0.314142083
693.0256554,0.259397814
693.1509565,0.284745763
694.2369892,0.230022841
695.1421492,0.20227981
696.3524419,0.171124536
697.5667254,0.14679375
699.3928358,0.118308927
701.2208548,0.09308799
704.5831692,0.065567498
709.4832059,0.041607608
717.1534618,0.028022213
726.9829714,0.030438336
736.1957709,0.028658035
744.1723616,0.013716219
