Wavelength (nm),Simulation
-376066.25,0.0014772895956186953
-187700.34375,0.0014772493683928723
-125059.7890625,0.0014772093110609105
-93767.203125,0.0014771695937189262
-75000.5,0.001477129948581833
-62493.05078125,0.0014770905260259241
-53560.96484375,0.0014770513553781157
-46862.88671875,0.0014770124010415988
-41653.8515625,0.0014769736385435673
-37486.99609375,0.0014769350602994735
-34077.9921875,0.0014768967423570462
-31237.322265625,0.0014768585688244016
-28833.798828125,0.0014768206727850636
-26773.720703125,0.001476782895165792
-24988.38671875,0.001476745395444337
-23426.267578125,0.0014767080143452034
-22047.96484375,0.0014766709052785024
-20822.837890625,0.0014766339418351116
-19726.6953125,0.001476597139790889
-18740.185546875,0.0014765606462860544
-17847.646484375,0.0014765242287278209
-17036.259765625,0.001476487992895343
-16295.4384765625,0.001476452003105582
-15616.361328125,0.0014764161533771297
-14991.619140625,0.001476380532499754
-14414.939453125,0.001476345106393555
-13880.9833984375,0.001476309891845665
-13385.1708984375,0.001476274751626339
-12923.5576171875,0.0014762398672590782
-12492.7216796875,0.001476205178876522
-12089.6845703125,0.001476170525382884
-11711.83984375,0.0014761362182502435
-11356.8974609375,0.0014761019829179843
-11022.8369140625,0.00147606799898819
-10707.8662109375,0.0014760341943570955
-10410.396484375,0.0014760004972243195
-10129.0078125,0.0014759669596704206
-9862.4296875,0.001475933626697046
-9609.5244140625,0.0014759004761573187
-9369.2646484375,0.0014758674961182165
-9140.7265625,0.0014758346201391047
-8923.072265625,0.0014758019733144506
-8715.5419921875,0.0014757694925408213
-8517.4453125,0.0014757372202916816
-8328.154296875,0.0014757049091085315
-8147.09326171875,0.0014756729555115092
-7973.73779296875,0.0014756411004124758
-7807.60595703125,0.0014756093513959784
-7648.25537109375,0.0014755778280956114
-7495.27978515625,0.001475546488037909
-7348.30322265625,0.0014755151972292012
-7206.97998046875,0.0014754841330467696
-7070.990234375,0.0014754531950712064
-6940.03759765625,0.0014754224546983845
-6813.8466796875,0.001475391856813926
-6692.1630859375,0.0014753613954513207
-6574.74951171875,0.001475331104387086
-6461.384765625,0.001475300872785703
-6351.86328125,0.0014752708786312165
-6245.99267578125,0.0014752409707383164
-6143.59375,0.0014752112752127425
-6044.49755859375,0.001475181693859889
-5948.5478515625,0.0014751522440736506
-5855.5966796875,0.0014751229321239203
-5765.505859375,0.0014750938111025293
-5678.14501953125,0.0014750647828148714
-5593.39208984375,0.0014750359556694103
-5511.1318359375,0.0014750071661433042
-5431.25634765625,0.0014749786116370397
-5353.6630859375,0.0014749500920196931
-5278.255859375,0.0014749217933654939
-5204.94287109375,0.0014748935741973515
-5133.638671875,0.0014748655565759148
-5064.26220703125,0.0014748376136875516
-4996.7353515625,0.001474809810455988
-4930.98583984375,0.0014747821457688232
-4866.9443359375,0.0014747546627062863
-4804.54443359375,0.0014747272532644232
-4743.724609375,0.0014746999849962687
-4684.42578125,0.001474672860025496
-4626.5908203125,0.0014746458455868609
-4570.16650390625,0.0014746189456243271
-4515.10205078125,0.0014745922298146045
-4461.34814453125,0.0014745655863109002
-4408.85986328125,0.0014745390960150533
-4357.591796875,0.0014745127257573094
-4307.50244140625,0.0014744864402442418
-4258.5517578125,0.0014744603236137627
-4210.70068359375,0.001474434303054217
-4163.91357421875,0.001474408413656778
-4118.154296875,0.001474382580283862
-4073.39013671875,0.001474356975964277
-4029.588623046875,0.001474331476109192
-3986.718994140625,0.0014743060976068647
-3944.751953125,0.001474280766330986
-3903.6591796875,0.0014742555969599121
-3863.413818359375,0.0014742304944339827
-3823.989990234375,0.001474205541879837
-3785.3623046875,0.001474180741117766
-3747.50732421875,0.0014741560470449952
-3710.402099609375,0.0014741314211320236
-3674.0244140625,0.0014741069195045018
-3638.35302734375,0.0014740825303305363
-3603.36767578125,0.0014740582787908239
-3569.048583984375,0.001474034073870796
-3535.377197265625,0.0014740100137650596
-3502.335205078125,0.001473986157531957
-3469.9052734375,0.0014739623068608558
-3438.070068359375,0.0014739385432603592
-3406.81396484375,0.0014739149170918601
-3376.12109375,0.0014738914304790337
-3345.97607421875,0.0014738680319480843
-3316.36474609375,0.0014738447375782524
-3287.27294921875,0.0014738215265373146
-3258.68701171875,0.0014737984278488051
-3230.593994140625,0.0014737754209838826
-3202.9814453125,0.0014737525523599775
-3175.836669921875,0.0014737297724247132
-3149.148193359375,0.0014737070898750372
-3122.904541015625,0.0014736844553608279
-3097.094482421875,0.0014736619567617083
-3071.707763671875,0.0014736395873021482
-3046.73388671875,0.001473617338487456
-3022.162841796875,0.0014735951022125482
-2997.98486328125,0.0014735730917548983
-2974.1904296875,0.0014735510735104462
-2950.77099609375,0.0014735291557865292
-2927.717529296875,0.0014735073612356612
-2905.021484375,0.0014734856923860258
-2882.674560546875,0.0014734640953367724
-2860.668701171875,0.001473442575043138
-2838.996337890625,0.0014734211164371563
-2817.650146484375,0.001473399834702819
-2796.622314453125,0.0014733785712725234
-2775.906005859375,0.0014733574436561893
-2755.494384765625,0.0014733364330441396
-2735.380859375,0.0014733154575232632
-2715.55859375,0.0014732945817139025
-2696.021728515625,0.0014732738189648614
-2676.763916015625,0.001473253147129262
-2657.779296875,0.0014732324502140925
-2639.062255859375,0.0014732120025777139
-2620.606689453125,0.0014731915765825768
-2602.40771484375,0.00147317131117759
-2584.45947265625,0.0014731510433455483
-2566.75732421875,0.001473130887158044
-2549.2958984375,0.001473110777185715
-2532.070556640625,0.001473090775520723
-2515.076416015625,0.0014730708469707675
-2498.308837890625,0.0014730510590888844
-2481.763427734375,0.0014730313143883577
-2465.435546875,0.0014730116627249456
-2449.3212890625,0.0014729921393920754
-2433.416259765625,0.0014729726256662984
-2417.71630859375,0.0014729532473499744
-2402.2177734375,0.0014729339052372231
-2386.916748046875,0.0014729146747690096
-2371.809326171875,0.0014728955468438767
-2356.89208984375,0.0014728764293348553
-2342.1611328125,0.001472857476056567
-2327.61328125,0.0014728385569593052
-2313.244873046875,0.001472819703999297
-2299.052978515625,0.0014728009309298545
-2285.033935546875,0.0014727822718308774
-2271.18505859375,0.0014727636780601351
-2257.5029296875,0.001472745119178311
-2243.984619140625,0.00147272665525502
-2230.627197265625,0.0014727083174374705
-2217.427978515625,0.0014726900053062542
-2204.384033203125,0.0014726718284833642
-2191.49267578125,0.0014726536743129885
-2178.751220703125,0.0014726355631217148
-2166.156982421875,0.0014726175494171568
-2153.70751953125,0.0014725996903362383
-2141.400390625,0.0014725818337835025
-2129.233154296875,0.0014725640522672218
-2117.203369140625,0.0014725463386073587
-2105.30859375,0.0014725287884703373
-2093.546875,0.0014725111767467912
-2081.915771484375,0.0014724936602851597
-2070.413330078125,0.0014724762878288017
-2059.037109375,0.0014724589206310632
-2047.785400390625,0.0014724416877303773
-2036.656005859375,0.0014724244680773674
-2025.6468505859375,0.0014724072909989502
-2014.7559814453125,0.0014723902552964963
-2003.981689453125,0.0014723732356732829
-1993.322021484375,0.0014723563817977115
-1982.775146484375,0.0014723394823137287
-1972.33935546875,0.0014723226881032635
-1962.0126953125,0.0014723059690303813
-1951.793701171875,0.001472289327218755
-1941.6806640625,0.001472272738296706
-1931.6717529296875,0.0014722561779936824
-1921.765625,0.0014722397314588696
-1911.96044921875,0.0014722234054677966
-1902.2548828125,0.0014722070633974836
-1892.6474609375,0.0014721907905993693
-1883.136474609375,0.0014721745835339997
-1873.7205810546875,0.0014721584923605138
-1864.3984375,0.0014721423635676728
-1855.1685791015625,0.0014721263637121375
-1846.0296630859375,0.0014721104531520072
-1836.9803466796875,0.0014720945750537394
-1828.019287109375,0.0014720787745201097
-1819.145263671875,0.0014720630366854047
-1810.35693359375,0.0014720473334362359
-1801.6531982421875,0.001472031750225171
-1793.03271484375,0.0014720161254507859
-1784.4942626953125,0.0014720006392207998
-1776.036865234375,0.0014719851720027457
-1767.6591796875,0.0014719698043950812
-1759.3602294921875,0.0014719545061607428
-1751.138671875,0.0014719392596024546
-1742.9937744140625,0.0014719240179994037
-1734.9241943359375,0.0014719088598263738
-1726.9290771484375,0.0014718938315007955
-1719.0072021484375,0.0014718787215654873
-1711.15771484375,0.0014718637986145542
-1703.379638671875,0.0014718488755624934
-1695.671875,0.0014718339912421882
-1688.0335693359375,0.0014718192384884983
-1680.4638671875,0.001471804465509349
-1672.961669921875,0.0014717898246024512
-1665.526123046875,0.0014717751921902464
-1658.156494140625,0.0014717605734302273
-1650.8516845703125,0.0014717460981698446
-1643.6109619140625,0.001471731644651831
-1636.43359375,0.0014717172159100054
-1629.3184814453125,0.0014717028920371886
-1622.2650146484375,0.00147168860416569
-1615.2724609375,0.0014716743162941912
-1608.33984375,0.0014716601599893081
-1601.4664306640625,0.0014716460743724065
-1594.651611328125,0.0014716319953287794
-1587.89453125,0.0014716179278136646
-1581.1944580078125,0.001471603942413916
-1574.5506591796875,0.001471590034477678
-1567.9625244140625,0.0014715761850941456
-1561.42919921875,0.0014715623305531212
-1554.9501953125,0.0014715486066685661
-1548.524658203125,0.0014715349049308898
-1542.152099609375,0.0014715211994515036
-1535.8316650390625,0.0014715076543600127
-1529.5628662109375,0.0014714940599184
-1523.3450927734375,0.001471480584604745
-1517.1776123046875,0.0014714671117181451
-1511.059814453125,0.0014714536926312683
-1504.9912109375,0.0014714403881216204
-1498.97119140625,0.0014714270523636375
-1492.9991455078125,0.0014714137714166504
-1487.074462890625,0.0014714005773380126
-1481.196533203125,0.0014713874326094966
-1475.364990234375,0.0014713743060838938
-1469.5792236328125,0.0014713612402346707
-1463.838623046875,0.0014713482764228917
-1458.142578125,0.0014713352890484523
-1452.4908447265625,0.0014713223529455527
-1446.8826904296875,0.0014713094855080893
-1441.317626953125,0.0014712966908822804
-1435.7952880859375,0.0014712838725926842
-1430.3150634765625,0.001471271189611413
