Run_Name,Ratio,Time_File,Wavelength_File,Time_MSE,Wavelength_MSE,Region_AUC_Error,Tau_Avg_Error,Combined_Score,FL,ISC,RP,coupling,energy
Run_FL16_ISC3_RP0.8_coupling_100_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.09057871311601347,0.009094319120573435,4.789564350901929,0.8624600737989377,6.109764965502118,16,3,0.8,100,14580
Run_FL16_ISC5_RP0.8_coupling_100_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.08590767532222862,0.009393249037655867,4.863090078339661,0.8468326308546918,6.152000928301582,16,5,0.8,100,14580
Run_FL16_ISC3_RP1_coupling_100_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.08412767066016909,0.009604281396739665,4.962229561527771,0.8410062384714764,6.181485755808569,16,3,1.0,100,14580
Run_FL16_ISC5_RP1_coupling_100_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.07821246642948891,0.0099214252195743,5.037612331084001,0.8194796728200133,6.225301355495503,16,5,1.0,100,14580
Run_FL16_ISC3_RP0.2_coupling_200_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.11909637035864432,0.01005335199388123,5.547132260360172,0.93885522212825,6.243358776724098,16,3,0.2,200,14580
Run_FL16_ISC3_RP2_coupling_100_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.06487354069444044,0.010812635802655953,5.364669473303218,0.7654873703495068,6.345464901329862,16,3,2.0,100,14580
Run_FL16_ISC5_RP0.2_coupling_200_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.11859244988066171,0.011247453716406635,5.788410734998857,0.9376334147314414,6.4026261709900005,16,5,0.2,200,14580
Run_FL16_ISC3_RP3_coupling_100_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.05540405512055051,0.011296499631436197,5.5252286141624865,0.7197403468080994,6.409017173041265,16,3,3.0,100,14580
Run_FL16_ISC3_RP0.4_coupling_150_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.10464473185855006,0.011362171377669136,5.694479345423949,0.9023338520291289,6.417557103578842,16,3,0.4,150,14580
Run_FL16_ISC5_RP2_coupling_100_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.05337906918695767,0.011478060899859631,5.482876029355592,0.7087272669877401,6.432578882903325,16,5,2.0,100,14580
Run_FL16_ISC5_RP0.4_coupling_150_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.10244654834626951,0.01168433827718014,5.777586311589695,0.8960979795379654,6.459166407949724,16,5,0.4,150,14580
Run_FL16_ISC3_RP0.6_coupling_150_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.09291298265324291,0.01327557310231019,6.2380203376250805,0.8680471281787434,6.658279544732765,16,3,0.6,150,14580
Run_FL16_ISC5_RP0.6_coupling_150_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.08915800774757171,0.013656939077709335,6.325717741250649,0.8560346738367433,6.704557522271191,16,5,0.6,150,14580
Run_FL16_ISC3_RP0.8_coupling_150_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.08387994868011253,0.014428737023855486,6.5469302517683925,0.8386951064180278,6.796676078264749,16,3,0.8,150,14580
Run_FL16_ISC5_RP0.8_coupling_150_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.07863495807739362,0.014842983939806341,6.636688123336002,0.8200898805929808,6.845316138796454,16,5,0.8,150,14580
Run_FL16_ISC3_RP0.2_coupling_250_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.11941246109949037,0.015116564630418564,7.037366313749578,0.9395797467892795,6.8771471570302065,16,3,0.2,250,14580
Run_FL16_ISC3_RP1_coupling_150_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.0767146007784725,0.015205363802177851,6.749229272284473,0.8132661907447116,6.8874302164547085,16,3,1.0,150,14580
Run_FL16_ISC3_RP3_coupling_150_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.0455798080545399,0.017764412981735166,7.396626884935238,0.6706788843253172,6.929125748834602,16,3,3.0,150,14580
Run_FL16_ISC5_RP1_coupling_150_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.07011453985861997,0.015641345251952276,6.840662210957905,0.7876422330149119,6.9375801848137195,16,5,1.0,150,14580
Run_FL16_ISC5_RP0.2_coupling_250_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.11838229309681121,0.015762769165584334,7.144620063037084,0.9368935381477854,6.95144960642947,16,5,0.2,250,14580
Run_FL16_ISC3_RP0.4_coupling_200_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.10261266102169778,0.016655168538001933,7.23685769387698,0.8956375004407382,7.052134620445063,16,3,0.4,200,14580
Run_FL16_ISC3_RP2_coupling_150_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.05567927193352227,0.017034143143456363,7.213822538666083,0.724234904375364,7.094255807842716,16,3,2.0,150,14580
Run_FL16_ISC5_RP0.4_coupling_200_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.10031588992260435,0.017125763389540333,7.340589119346832,0.8889702143567281,7.104384282461547,16,5,0.4,200,14580
Run_FL16_ISC3_RP0.6_coupling_200_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.09025347898771488,0.019478119483580934,7.886282961037494,0.8585116145876146,7.357699651237459,16,3,0.6,200,14580
Run_FL16_ISC5_RP0.6_coupling_200_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.08633763592234445,0.020031467401591826,7.996460069726751,0.84563740948014,7.415551083979457,16,5,0.6,200,14580
Run_FL16_ISC3_RP0.2_coupling_300_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.11975490698036431,0.021002017868091413,8.504189175553396,0.940505368938124,7.515576474069711,16,3,0.2,300,14580
Run_FL16_ISC3_RP0.8_coupling_200_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.08076831079287186,0.021163624554333498,8.251716375294844,0.8267337392450602,7.532060376577743,16,3,0.8,200,14580
Run_FL16_ISC5_RP0.8_coupling_200_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.07530979638455843,0.021762834829831604,8.364850154891572,0.8067647048648532,7.592770222750424,16,5,0.8,200,14580
Run_FL16_ISC5_RP0.2_coupling_300_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.11880937568826959,0.021867562964888506,8.650833040071092,0.9380463885330744,7.603315978150585,16,5,0.2,300,14580
Run_FL16_ISC3_RP1_coupling_200_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.07326831037963581,0.02229171031841464,8.489091719082381,0.7992163128304581,7.64583363073807,16,3,1.0,200,14580
Run_FL16_ISC5_RP1_coupling_200_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.06641421635435531,0.022921150066815235,8.604330774305705,0.7716851787848321,7.708375858453911,16,5,1.0,200,14580
Run_FL16_ISC3_RP0.4_coupling_250_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.10210510910044972,0.023978440683922877,8.960492851289077,0.893762799411071,7.812006373040927,16,3,0.4,250,14580
Run_FL16_ISC5_RP0.4_coupling_250_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.0998202798414763,0.02470406401510325,9.09793022420513,0.8870742589420701,7.882147375801716,16,5,0.4,250,14580
Run_FL16_ISC3_RP2_coupling_200_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_100pct_CTRP1_0pct_start_time_0.0.npy,0.05141713594992149,0.02492225393234453,9.02639337560339,0.7029671102656745,7.903088496345266,16,3,2.0,200,14580
