Time (ns),Simulation,Experimental
0.0,1.0,1.0
0.20000000298023224,0.7716609668098553,0.8162022459550816
0.4000000059604645,0.7293324751360261,0.7237208088460545
0.6000000238418579,0.6895293464644174,0.6675520367861444
0.800000011920929,0.6520784134050865,0.6264201927081687
1.0,0.6168249018512465,0.5920651784206551
1.2000000476837158,0.5836199537834138,0.5612511915279507
1.399999976158142,0.5523263109889047,0.5326833953772449
1.600000023841858,0.5228168762463109,0.5058180699483611
1.7999999523162842,0.49498479309234006,0.48040359386479176
2.0,0.46871957086749694,0.4563030524846793
2.200000047683716,0.44392205991446165,0.433425853411081
2.4000000953674316,0.4205075103831707,0.41170113651421103
2.5999999046325684,0.3983846622942099,0.39106748388581075
2.799999952316284,0.3774775629008861,0.3714687466516606
3.0,0.3577125351022894,0.3528525362310045
3.200000047683716,0.3390233272888684,0.33516940203808576
3.4000000953674316,0.32134658379615183,0.3183725017448506
3.5999999046325684,0.3046230559851748,0.3024174094840341
3.799999952316284,0.2887958035086201,0.28726188836569
4.0,0.2738164051228693,0.2728658825118882
4.199999809265137,0.25963467654466543,0.25919134363863694
4.400000095367432,0.24620678127273146,0.24620206695817204
4.599999904632568,0.23348996403646513,0.23386377256430954
4.800000190734863,0.2214452975912965,0.2221437780032137
5.0,0.2100347218600202,0.21101115269549536
5.199999809265137,0.1992236338012636,0.20043643358942714
5.400000095367432,0.18897892019141563,0.1903916373336143
5.599999904632568,0.179270474306798,0.18085025500259577
5.800000190734863,0.17006821805996813,0.1717870128107267
6.0,0.16134636901776392,0.16317799189131213
6.199999809265137,0.15307689762115592,0.15500040788442446
6.400000095367432,0.14523676883517328,0.14723262091813333
6.599999904632568,0.1378030045945572,0.13985413125693083
6.800000190734863,0.13075537906887433,0.13284539427276207
7.0,0.1240703221830795,0.1261879132874167
7.199999809265137,0.11773122925266627,0.11986406869541724
7.400000095367432,0.11171908179603497,0.11385712611220325
7.599999904632568,0.10601598265633694,0.10815123279431293
7.800000190734863,0.10060671007078956,0.10273127456354333
